collection	source_id	verdict	outcome	issues	corrected_preview
bhagavad_gita	BG_02_12	error	repaired	The phrase 'na caiva na bhaviṣyāmaḥ' is mistranslated as 'nor is it that we all shall not exist' which creates a double negative suggesting non-existence. The correct meaning is that we WILL continue to exist in the future (after death), not that we will not exist.; The temporal reference 'ataḥ param' means 'hereafter' or 'beyond this (death)', not 'from this time forward' which suggests continuat	Never was there a time when I did not exist, nor you, nor these rulers of men; nor will any of us ever cease to exist hereafter.
zhongyong	ZY_009	minor	minor	The phrase '其為物不貳' is better understood as 'in their being/serving as things they are not dual' or 'their nature as things is undivided' rather than 'their operation is without duality' - the subject is their fundamental nature/being, not their operational mode; The six attributes are presented as three pairs in the original structure, which the translation flattens into a simple list, though this	
bhagavad_gita	BG_02_60_61	error	repaired	The phrase 'Me as the highest' (matparaḥ) is mistranslated - it means 'intent on Me' or 'with Me as supreme goal/object', not 'Me as the highest' in the sense presented; The final clause 'for the one whose senses are in control' inverts the meaning - vaśe means 'under control/in subjection', so it should be 'whose senses are under control' or 'who has senses under control', not suggesting the sens	For even of a striving person of discrimination, O son of Kunti, the turbulent senses forcibly carry away the mind. Having restrained all those senses, one shou
bhagavad_gita	BG_03_36_38	error	repaired	Final clause inverts the relationship: the original states 'so is THIS (knowledge/discrimination) covered by THAT (desire)', but the translation renders it as 'so is this covered by that' without clarifying what 'this' refers to, making it appear that desire covers itself rather than desire covering knowledge/discrimination	Arjuna said: Then by what is a person impelled to commit sin, even unwillingly, O Vārṣṇeya, as if forced by compulsion? The Blessed Lord said: It is desire, it 
zhongyong	ZY_006	sound	sound		
zhongyong	ZY_01	sound	sound		
bhagavad_gita	BG_06_36_38	error	repaired	ayatiḥ means 'one who does not strive/is not diligent' but the translation renders it as 'One who does not strive, yet has faith' - the 'yet' creates a contrast that misrepresents the verse. The person described DOES have faith (śraddhayā upetaḥ) AND strives, but their mind wavers from yoga.; The key error is in understanding ayatiḥ - this refers to someone who strives but fails to maintain discip	Yoga is difficult to attain for one with an uncontrolled self — this is my opinion; but for one with a controlled self who strives, it can be obtained through p
bhagavad_gita	BG_10_09_11	error	repaired	ātmabhāvasthaḥ means 'dwelling in My own being/nature' not 'standing in their own being' - the referent of ātma here is Krishna himself, not the devotees	With minds on Me, life-breaths gone to Me, enlightening one another and speaking of Me always, they are content and they delight. To those constantly joined who
bhagavad_gita	BG_12_16_18	error	repaired	Verse 2: 'bhakitamānyaḥ' is misread - the correct reading is 'bhaktimān yaḥ' meaning 'who is endowed with devotion' or 'that devoted one', not omitted; Verse 2: The phrase structure 'bhaktimān yaḥ sa me priyaḥ' is incomplete in translation - missing the subject qualifier 'bhaktimān' (endowed with devotion)	"Without expectation, pure, skillful, unconcerned, free from distress, renouncing all undertakings — that devotee of Mine is dear to Me.

Who neither rejoices no"
bhagavad_gita	BG_09_04_06	error	repaired	Verse 3 (na ca matsthāni bhūtāni) is mistranslated as 'beings do not rest in Me' when it means 'beings do NOT rest in Me' - the translation correctly captures the negation but then contradicts itself in verse 5; Verse 5 (matsthānītyupadhāraya) is mistranslated as 'all beings rest in Me' when the context following the paradox in verse 3 requires understanding that beings are conceived as resting in	By Me, in My unmanifest form, this entire universe is pervaded. All beings abide in Me, yet I do not abide in them. And yet, beings do not abide in Me — behold 
bhagavad_gita	BG_14_18_20	error	repaired	dehasamudbhavān means 'born from the body' or 'arising in connection with the body', but the guṇas do not arise FROM the body - rather they are the constituents of prakṛti/material nature that give rise to the body and all phenomena. The translation inverts the relationship: the body arises from the guṇas, not vice versa.	Those established in sattva go upward; the rajasic remain in the middle; those established in the activity of the lowest guṇa, the tamasic, go downward. When th
bhagavad_gita	BG_17_13_15	error	repaired	The first verse states 'asṛṣṭānnam' (food not properly distributed/offered), not 'without food offered' - the food is present but improperly handled; The first verse states 'adakṣiṇam' (without dakshina/priestly fees), not just 'without gifts' - dakshina is a specific ritual payment to priests; The second verse lists 'śaucam' (purity/cleanliness), 'ārjavam' (straightforwardness/honesty), 'brahmaca	Sacrifice performed without proper procedure, with food not properly distributed, without mantras, without priestly fees, and devoid of faith is declared to be 
zhongyong	ZY_03	sound	sound		
bhagavad_gita	BG_18_40_42	error	repaired	The phrase 'yadebhiḥ syātitrabhirguṇaiḥ' is mistranslated as 'who is free from these three guṇas' when it should mean 'who would be free from these three guṇas' - the conditional/hypothetical sense is lost; More critically, the syntax is garbled in the original: 'syātitrabhirguṇaiḥ' appears corrupted; standard texts read 'syāt tribhir guṇaiḥ' (would be with/by these three guṇas); The translation r	There exists no being on earth, or again in heaven among the gods, that would be free from these three guṇas born of prakṛti. The duties of brāhmaṇas, kṣatriyas
confucius_analects	AN_07_22	error	repaired	The phrase '其不善者而改之' is mistranslated as 'their bad qualities and avoid them.' The character 改 means 'to change/correct/reform,' not 'to avoid.' The correct meaning is that one should use others' bad qualities as a mirror to correct those same faults in oneself.	The Master said, 'When three people walk together, there must be one among them who can be my teacher. I choose their good qualities and follow them; as for the
dhammapada	DHP_174_177	error	repaired	Verse 176: 'who has gone beyond the one Dhamma' (ekaṃ dhammaṃ atītassa) is mistranslated - atītassa means 'transgressed/violated', not 'gone beyond' in a positive sense; Verse 176: 'there is no evil left that he might not do' inverts the meaning - n'atthi pāpaṃ akāriyaṃ means 'there is no evil he would not do' (double negative = positive assertion of doing all evils)	"174. This world is blinded; only a few here truly see. Like birds escaped from a net, only a small number go to heaven.

175. Swans travel the sun's path; by th"
dhammapada	DHP_CH13	error	repaired	Verse 167: 'lokavaḍḍhano' means 'one who increases/prolongs worldly existence' or 'worldly increaser', not 'friend of the world'; Verse 168: 'uttiṭṭhe' means 'arise/stand up', not 'rouse thyself' in the reflexive sense; 'nappamajjeyya' means 'should not be heedless/negligent', not simply 'do not be idle'; Verse 169: 'duccaritaṁ' means 'misconduct/bad conduct', not 'sin' (which has different theolo	(167) One should not follow base practices, one should not dwell in heedlessness; one should not follow wrong views, one should not be an increaser of the world
dhammapada	DHP_301_304	error	repaired	Verse 301: 'bhāvanāya rato mano' means 'mind delighting in meditation/cultivation' but the translation omits that it is specifically about Buddha (Buddhānussati) - the minds delight in meditation ON THE BUDDHA; Verse 302: 'dukkhānupatit' addhagū' means 'traveler followed/pursued by suffering' but the context indicates this refers to the wanderer who experiences suffering, not necessarily 'pursued 	"301. The disciples of Gotama awaken well: day and night, their minds delight in meditation on the Buddha.

302. Going forth is difficult, difficult to find joy "
dhammapada	DHP_263_266	error	error_unconfirmed	Verse 266: 'vissaṃ dhammaṃ' means 'the entire/whole dhamma' not 'a harmful teaching'. 'vissa' means whole/entire, not harmful/poisonous (which would be 'visa'). The verse contrasts mere external begging with taking up the complete dhamma.; Verse 266: The logic is inverted - the verse says one does NOT become a bhikkhu merely by begging, but DOES become one by taking up the whole dhamma. The transl	263. One in whom this has been cut away, destroyed at the root and cleared out—one who has cast off corruption and is discerning—is called a person of truly goo
epictetus_works	EPI_ENC_002	error	repaired	The new translation includes a substantial additional paragraph ('When we are blocked, then, or disturbed...') that does not exist in the provided Greek original. The original passage ends with 'ἐκεῖνο τὸ δεινόν ἐστιν' and contains no further text about assigning blame to oneself or others, or about the uninstructed vs. instructed person.	People are disturbed not by things themselves, but by their judgments about things. For example, death is nothing terrible — for if it were, it would have appea
ecclesiastes_qoheleth	QOH_10_16_20	error	repaired	Verse 19: 'They make bread for laughter' misunderstands the Hebrew 'לִשְׂחוֹק עֹשִׂים לֶחֶם'. The phrase means 'for laughter/merriment they make a feast/bread' - i.e., bread/feasting is made FOR THE PURPOSE OF laughter, not that bread is made in order to produce laughter as an object.; Verse 20: 'the inner room where you lie down' translates 'בְחַדְרֵי מִשְׁכָּבְךָ' but misses that this is plural 	"Woe to you, O land, when your king is a youth and your officials feast in the morning.

Blessed are you, O land, when your king is a son of nobles and your offi"
gospel_of_thomas	THOM_035	error	repaired	The phrase 'seize it by force' mistranslates the Coptic - the object being seized/taken is not 'it' (the house) but rather should refer to taking/plundering the strong man's possessions; The binding should be of 'his hands' but the referent and action sequence needs clarification - it's about overpowering the strong man himself	"Jesus said, ""No one is able to enter the house of the strong man and take it unless he first binds his hands; then he will plunder his house."""
epictetus_works	EPI_ENC_001	error	repaired	The NEW translation includes substantial additional text not present in the ORIGINAL Greek passage provided. The ORIGINAL contains only the first two sentences (up to 'ὅσα οὐχ ἡμέτερα ἔργα'), but the NEW translation continues with multiple paragraphs about what is unimpeded/enslaved, remembering consequences, practicing responses to appearances, etc. This additional material appears to be from sub	Of existing things, some are up to us, others are not up to us. Up to us are: opinion, impulse, desire, aversion, and in a word, whatever are our own actions. N
isavasya_upanishad	ISA_018	error	repaired	Incorrect identification of 'asambhūti' as 'unmanifest' - the term means 'non-becoming/destruction/death'; Incorrect identification of 'sambhūti' as 'manifest' - the term means 'becoming/creation/birth'; Missing the comparative structure 'tato bhūya iva' which indicates 'even greater/worse darkness'; The verse concerns worship/pursuit of destruction vs. creation, not unmanifest vs. manifest	Into blind darkness enter those who worship non-becoming; into darkness still greater, as it were, enter those who delight in becoming.
katha_upanishad	KAU_07_OUTWARD	error	repaired	The original has 'kaścid dhīraḥ' (some wise person) with 'pratyag ātmānam aikṣad' (saw the Self inwardly) and 'āvṛttacakṣuḥ' (with eyes turned inward), but the translation says 'turned his eyes inward' which misses that this describes the manner of seeing, not a separate action; The translation completely omits verses 4.2, 4.3, and most of 4.4, which discuss: (1) fools pursuing outward desires and	The Self-existent pierced the openings outward; therefore one sees outward, not the inner Self. Some wise person, desiring immortality, saw the Self directly, w
isavasya_upanishad	ISA_015	error	repaired	The translation inverts the comparative structure: the original states that those devoted to vidyā enter 'even greater' (bhūya iva) darkness than those devoted to avidyā, but the translation reverses this by saying avidyā devotees enter 'darkness' while vidyā devotees enter 'deeper darkness' - this accidentally gets the comparison right but through wrong reasoning; More critically: 'andhaṁ tamaḥ' 	Into blinding darkness enter those who worship ignorance; into darkness still greater than that enter those who delight in knowledge alone.
isavasya_upanishad	IU_02	error	repaired	The conditional structure 'evaṃ tvayi... asti' means 'thus for you (alone/only in this way) there is (no other way)', establishing that THIS is the only way karma doesn't bind. The translation 'Thus it is for you, and not otherwise' loses the crucial point that the non-clinging of karma is conditional upon doing works in this manner (with proper attitude/dedication). The phrase should convey: 'Onl	Performing works here alone, one should desire to live a hundred years. Only in this way, for you, is there no alternative: thus karma does not adhere to a pers
marcus_aurelius_meditations	MA_04_23	error	repaired	The second sentence 'Nothing comes too early or too late for me if it comes in its proper time for you' does not appear in the original Greek text at all - it is invented/added content not present in the source passage	Everything is fitting for me that is well-fitted for you, O Universe.
mandukya_upanishad_and_gaudapada_karika	MUK_012	error	repaired	The term 'āpti' means 'obtaining/attainment' not 'pervasiveness' - the etymology connects A-kāra with āpti (obtaining); The dual etymology given relates to: (1) āpti/obtaining and (2) ādimattvā/being first - not pervasiveness and being first	Vaiśvānara, whose state is the waking state, is A, the first element, either because of obtaining or because of being first. One who knows this indeed obtains a
marcus_aurelius_meditations	MA_07_59	error	repaired	The phrase 'and it will ever bubble up if you will ever dig' is not present in the original Greek text; The original contains only two clauses: 'Dig within' and 'Within is the fountain/spring of good'; The conditional clause about bubbling up and continuous digging is an invention not found in the source	Dig within. Within is the spring of good.
marcus_aurelius_meditations	MA_05_16	error	repaired	The original Greek contains only one sentence about phantasia (impression/representation) and dianoia (mind/understanding), but the translation adds extensive material not present in the Greek: 'for the soul is dyed by the thoughts' and the entire second sentence 'Dye it then with a continuous series of such thoughts as these: where life is possible, there it is possible also to live well' - these	Of whatever sort your impression frequently is, such will be your mind.
marcus_aurelius_meditations	MA_10_01	error	repaired	The original contains only one question about being 'good and simple' (ἀγαθὴ καὶ ἁπλῆ), but the translation adds multiple invented elements: 'unified and naked', 'more visible than the body that surrounds you', and an entire second question about 'affectionate and contented disposition'; The passage is a single brief question, not the extended multi-part question presented in the translation	Will you ever then be, O soul, good and simple?
marcus_aurelius_meditations	MA_08_36	error	repaired	The original Greek contains only one sentence: 'Do not disturb yourself by imagining your entire life.' The new translation adds a second and third sentence that do not exist in the Greek text provided.; The phrases 'Do not let your thoughts embrace all the various troubles you may expect to befall you' and 'instead, on every occasion ask yourself: What is there in this that is intolerable and unb	Do not throw yourself into confusion by picturing your whole life at once.
marcus_aurelius_meditations	MED_02_04	error	repaired	The phrase 'οἰχήσεται οἰχήσῃ' is mistranslated as 'it will pass away—and you with it'. The Greek has two forms of the same verb (future indicative and future indicative/aorist subjunctive), both referring to the same subject (the opportunity/time), not indicating that 'you' will pass away along with it. The correct sense is that the opportunity will be gone/will have departed.; The phrase 'αὖθις ο	Remember for how long you have been postponing these things, and how many times you have received deadlines from the gods but have not used them. It is necessar
marcus_aurelius_meditations	MED_03_15	error	error_unconfirmed	The verb 'κλέπτειν' (to steal) is mistranslated - in this context it means 'to take/steal' but the passage is about ordinary activities, not theft. Standard translations render this as 'to steal' but understand it in the Heraclitean sense of taking/appropriating, or some translate as 'to reap' (connecting to agricultural context with sowing).; The phrase 'πόσα σημαίνει' means 'how many things sign	They do not understand what significance lies in reaping, in sowing, in buying, in being at rest, in seeing what needs to be done—which comes about not through 
marcus_aurelius_meditations	MED_06_03	error	repaired	The verb 'παρατρεχέτω' with accusative 'σε' means 'escape you' or 'pass you by unnoticed', but the translation renders it as 'run past your notice' which inverts the intended meaning. The Greek is an imperative prohibition: 'do not let X escape you' (i.e., pay attention to X). The translation incorrectly suggests 'do not let X catch your attention' (i.e., ignore X).	Look within: let neither the distinctive quality nor the value of any matter escape you.
marcus_aurelius_meditations	MED_06_32	error	repaired	The phrase 'τὰ γὰρ μέλλοντα καὶ παρῳχηκότα ἐνεργήματα αὐτῆς' refers to future and past activities AS OBJECTS OF CONCERN, not as activities that the mind performs in future/past time. The Greek means 'its future and past activities' in the sense of activities-that-are-future and activities-that-are-past (as things to worry about), not 'its activities performed in the future and past.' The mind's pr	I am composed of a little body and a soul. To the body, all things are indifferent; for it cannot distinguish among them. To the mind, all things are indifferen
marcus_aurelius_meditations	MED_06_49	error	repaired	The conditional logic is inverted: the Greek uses 'Μήτι δυσχεραίνεις' (a negative interrogative expecting 'no') to say 'You DON'T complain about your weight, do you?' The translation renders this as a positive statement 'Are you troubled' followed by 'Then be troubled', which reverses Marcus's argument. He's saying: just as you DON'T complain about weight, so DON'T complain about lifespan.	You don't resent weighing only so many pounds instead of three hundred, do you? Then likewise don't resent that you must live only so many years and not more. F
marcus_aurelius_meditations	MED_05_05	error	repaired	The phrase 'Must your lack of natural gifts force you...' inverts the meaning: the Greek 'διὰ τὸ ἀφυῶς κατεσκευάσθαι' is presented as a false excuse/pretext, not as an actual cause. Marcus is rejecting this excuse, asking rhetorically whether one is compelled to these vices 'because of being naturally ill-constituted' — the answer being 'No, by the gods.' The translation makes it sound like lack o	They do not admire your sharpness of mind. Very well. But there are many other things about which you cannot say 'I am not naturally suited for this.' Display, 
marcus_aurelius_meditations	MED_06_53	error	repaired	The phrase 'ἀπαρενθυμήτως' means 'without distraction' or 'attentively/without letting the mind wander,' not 'without losing the thread.' The translation misses the sense of mental focus and non-distraction.; The phrase 'πρὸς τῷ ὑφ̓ ἑτέρου λεγομένῳ γίνεσθαι' means 'to attend to/be present to what is said by another,' not specifically 'to grasp what is being said.' The focus is on attentive presenc	Accustom yourself to attend to what is said by another without distraction, and as far as possible to be in the soul of the speaker.
marcus_aurelius_meditations	MED_05_33	error	repaired	Final clause mistranslated: 'while the moment for that is still present' inverts the meaning of 'ἕως δὲ ἐκείνης ὁ καιρὸς ἐφίσταται' which means 'until that moment arrives/comes upon you', not 'while it is still present'; The phrase 'refrain from them' for 'ἀπέχεσθαι αὐτῶν' misses the proper sense of abstaining/keeping oneself apart from their concerns, not refraining from the people themselves	In a very little while you will be ash or a skeleton—and either a name or not even a name. And a name is only sound and reverberation. The things highly valued 
marcus_aurelius_meditations	MED_07_21	error	repaired	The phrase 'Soon your own forgetting of everything will be near' is redundant and awkward - 'ἐγγὺς' means 'near' already, so saying 'will be near' in the future tense misrepresents the immediacy; The structure 'Soon...will be near' creates unnecessary temporal confusion - the Greek simply states 'Near is...' as a present reality	Near is your forgetting of all things, and near is all people's forgetting of you.
marcus_aurelius_meditations	MED_07_65	error	repaired	The phrase 'οἱ ἀπάνθρωποι πρὸς τοὺς ἀνθρώπους' means 'inhuman people toward human beings' (how the inhuman treat humans), not 'inhuman people respond to human beings' which could imply a response/reaction rather than general treatment; More critically: the structure 'τοιοῦτον...οἷον' creates a comparison meaning 'such a thing...as' or 'the same sort of thing...as'. The new translation obscures thi	See that you never experience any such feeling toward the inhuman as the inhuman experience toward human beings.
marcus_aurelius_meditations	MED_07_44	error	repaired	The phrase 'ὅτου τι καὶ σμικρὸν ὄφελος' means 'a man who is of any worth at all' or 'a man of even small worth/value', not 'a man for whom there is even some small benefit'. The genitive construction refers to the man's own worth/quality, not benefits accruing to him.	But to this man I would make a just reply: 'You speak poorly, my friend, if you think that a man who is of any worth at all should calculate the risk of living 
marcus_aurelius_meditations	MED_07_37	error	repaired	The phrase 'ὑφ' ἑαυτῆς' means 'by itself' or 'under its own power,' but the translation renders it as 'from its own resources,' which misses the reflexive emphasis. More critically, the translation fails to capture that the mind should be shaping and ordering *itself* (reflexive), not drawing from resources. The standard interpretation is that the mind fails to shape/order itself, not that it fail	It is shameful that the face is obedient and takes shape and is arranged as the mind commands, but the mind itself is not shaped and arranged by itself.
marcus_aurelius_meditations	MED_07_05	error	repaired	The phrase 'taking on as an assistant the person who, through the use of my governing faculty' misrepresents the Greek. The correct sense is that the helper, by making use of (or in accordance with) my governing faculty, accomplishes what is needed—not that the speaker uses their governing faculty to enable the helper.; The phrase 'κατὰ πρόσχρησιν τοῦ ἐμοῦ ἡγεμονικοῦ' means 'with the aid/assistanc	Is my mind sufficient for this or not? If it is sufficient, I use it for the task as an instrument given by universal nature. But if it is not sufficient, then 
marcus_aurelius_meditations	MED_07_16	error	repaired	The phrase 'οὐ φοβεῖ ἑαυτὸ εἰς ἐπιθυμίαν' is mistranslated as 'does not scare itself into craving' when it means 'does not frighten itself or desire' (two separate states, not a causal relationship); The clause 'οὐδὲν μὴ πάθῃ' is rendered as 'suffer nothing at all' (imperative/hortatory) when it should be 'will suffer nothing' (future indicative with emphatic negation)	The ruling center does not trouble itself; I mean, it does not frighten itself or fall into desire. If someone else can frighten it or grieve it, let them do so
marcus_aurelius_meditations	MED_08_03	error	repaired	The phrase 'τὰ ἡγεμονικὰ ἦν αὐτῶν ταὐτά' is mistranslated as 'their ruling faculties belonged to themselves' when it means 'their ruling faculties were the same/identical' (i.e., in harmony with reality/the cosmos); The referent assignment is inverted: 'ἐκεῖ' (those/the former ones) refers back to the conquerors (Alexander, Gaius, Pompey), not forward, making them the subject of 'anxious oversight	What are Alexander, Gaius, and Pompey compared to Diogenes, Heraclitus, and Socrates? For the latter saw things as they are, their causes and their matter, and 
marcus_aurelius_meditations	MED_09_18	error	repaired	The phrase 'περὶ αὑτῶν' means 'concerning themselves' or 'about themselves,' not 'in their own case.' The original conveys that these people are poor judges even when evaluating themselves, not that they judge their own legal cases.; The translation 'judges even in their own case' suggests a conflict of interest scenario, but the Greek indicates incompetence at self-judgment — they are bad judges 	Pass inward, deep into their ruling faculties, and you will see what sort of judges you fear — the very kind who are judges concerning themselves.
marcus_aurelius_meditations	MED_07_66	error	repaired	The phrase 'μηδὲ μὴν δουλεύων τινὸς ἀγνοίᾳ' is mistranslated as 'nor enslaved by ignorance of anything' when it means 'nor serving/enslaved to anyone's ignorance' (i.e., not subservient to the ignorance of others); The phrase 'ἐμπαρέχων συμπαθῆ τὸν νοῦν' is rendered as 'yield his mind up to sympathy' but means 'making his mind sympathetic/susceptible' or 'allowing his mind to be affected sympathet	How do we know whether Teleauges was not superior to Socrates in character? For it is not sufficient that Socrates died more gloriously, conversed more skillful
marcus_aurelius_meditations	MED_10_09	error	repaired	The opening list 'Μῖμος, πόλεμος, πτοία, νάρκα, δουλεία' are not the subjects doing the rubbing away - they are examples of things that will rub away the sacred convictions; The phrase 'ὁπόσα ἀφυσιολογήτως φαντάζῃ καὶ παραπέμπεις' refers to convictions you entertain without proper physical/natural reasoning and neglect, not 'notions you form and then set aside in a manner contrary to nature'; The 	Mime, war, panic, torpor, slavery: day by day your sacred principles will be erased—all those you conceive without natural reasoning and disregard. One must obs
marcus_aurelius_meditations	MED_08_34	error	repaired	The phrase 'you are allowed to join yourself to yourself again' (ἑνῶσαι σεαυτόν) is mistranslated. The Greek means 'to unite yourself' or 'to rejoin/reunite yourself' (with the whole), not 'to join yourself to yourself'.; The phrase 'He made it depend on him not to break away' misrepresents the Greek 'ἵνα τὴν ἀρχὴν μὴ ἀπορραγῇ ἀπὸ τοῦ ὅλου ἐπ̓ αὐτῷ ἐποίησε' which means 'he made it in his power not	Have you ever seen a severed hand or foot or head lying somewhere apart from the rest of the body? That is what a person makes of himself, insofar as it lies wi
marcus_aurelius_meditations	MED_11_01	error	repaired	Final clause mistranslated: 'valuing nothing above itself' inverts the meaning of 'τὸ μηδὲν ἑαυτῆς προτιμᾶν' which means 'to value nothing above itself' in the sense of not preferring anything to reason/virtue, not self-aggrandizement; The phrase should mean the rational soul values nothing more than reason/virtue (i.e., does not prefer other things to itself qua rational), not that it values noth	What belongs to the rational soul: it sees itself; it articulates itself; it makes itself into whatever it wishes to be; it harvests the fruit it bears for itse
plotinus_enneads	ENN_008	error	repaired	The original is only a title/heading 'Intellect and the intelligible are one' (7 words in Greek), but the translation provides an entire explanatory paragraph of multiple sentences that do not exist in the source text	Intellect and the intelligible are one
phaedo_plato	PHAEDO_MD_001	error	repaired	The phrase 'rehearse death as negation' has no clear basis in the Greek text, which speaks of 'practicing death' (μελετᾶν θάνατον) or 'being concerned with dying'; The term 'discernment' as the object of rehearsal misrepresents the passage; the philosopher practices dying itself, not death-as-discernment; The phrase 'loosen false identity' introduces modern psychological language ('identity') abse	The philosopher does not practice death as mere cessation but engages in the very act of dying. To practice dying is to separate the soul from the body as much 
patañjali_yoga_sūtras	YS_2_15_17	error	repaired	2.15: 'from suffering itself (tāpa)' misrepresents tāpa as a separate category; the compound pariṇāmatāpasaṃskāraduḥkhaiḥ is a tatpuruṣa compound meaning 'by the sufferings OF change, heat/anxiety, and impressions' - three types of duḥkha, not four separate sources; 2.15: 'conflict of the guṇas with one another' misinterprets guṇavṛttivirodhāt; it means 'due to opposition/conflict among the activi	**2.15** To the discriminating person, everything is indeed suffering—due to the sufferings arising from change, anxiety, and latent impressions, and due to the
mundaka_upanishad	MUK_04_KNOT	error	repaired	The term 'parāvare' means 'the highest and lowest' or 'the supreme and the immanent' referring to the all-encompassing nature of Brahman, not 'high and low' which suggests spatial positioning rather than metaphysical comprehensiveness; The phrase 'tasmin dṛṣṭe parāvare' should be rendered as 'when That which is both higher and lower' or 'the Supreme and the immediate' is seen, emphasizing the non-	The knot of the heart is cut asunder, all doubts are severed, and one's karmas are exhausted when That is seen which is both the Supreme and the immediate.
plotinus_enneads	ENN_VI_9_09	error	error_unconfirmed	No original Greek text provided to verify translation accuracy; The 'ORIGINAL (Sanskrit (IAST))' label is incorrect - Plotinus wrote in Greek, not Sanskrit; Cannot verify specific terminology like 'Aphrodite' without the actual Greek source text; The provided translation appears generic and cannot be validated against VI.9.9 without the original; Standard translations of VI.9.9 discuss the soul's 	Unable to provide corrected translation without access to the actual Greek original text of Ennead VI.9.9. The task requires the source text in Greek (not Sansk
siva_sutra	SS_I.14	error	repaired	The translation 'What is seen is a body' misses the technical meaning of dṛśyam as 'the seen/the object of perception' and śarīra as referring to one's own body in this context. The sutra establishes that one's body should be regarded as an object of perception rather than identified with as the subject. The translation makes it sound like a general statement about any seen thing being a body, rat	The body is the seen.
plotinus_enneads	ENN_V_1_10	error	repaired	The passage does not primarily discuss a 'threefold nature' of the human condition as the opening suggests; The phrase 'dual aspects of reasoning and providing the power to reason' misrepresents the relationship between Intellect and discursive reasoning in the soul; The translation obscures the distinction between Intellect (Nous) proper and the soul's rational faculty; The imperative to 'sever o	Man possesses something of the Intellectual-Principle, and indeed the whole of it. He has it in two ways: either as separate and belonging to him in the sense t
plotinus_enneads	ENN_V_1_11	error	repaired	The passage describes the relationship between Soul, Intellect (Nous), and the One, but the translation obscures the distinct ontological levels; The 'permanent standard' should be identified as Intellect/Nous itself, not merely as an abstract principle; The 'higher cause' or 'ultimate source' conflates Nous and the One - these are distinct hypostases in Plotinus; Missing the crucial point that In	There must exist something that serves as a stable measure for the soul when it judges - and this is Intellect. But Intellect itself must derive from something 
siva_sutra	SS_III.12	error	repaired	āvaraṇa means 'covering' or 'veil', not 'removal' - the ablative here indicates 'from the covering/veiling', not 'from the removal of'; The sutra describes the paradoxical relationship where siddhi (accomplishment/perfection) comes FROM the veil of delusion itself, not from its removal	Perfection arises from the veil of delusion.
svetasvatara_upanishad	SVU_015	error	repaired	Verse numbering error: second verse is labeled 6.23 in original but treated as 6.19 per passage header; Missing critical qualifier in verse 6.19/6.23: 'yasya' means 'for whom/whose' not just 'for', and the verse structure indicates these truths are revealed specifically to one WHO HAS (yasya) devotion, not merely a general statement about devotion; The phrase 'hy arthāḥ' (indeed/certainly these me	To the One who brings forth Brahmā in the beginning, who indeed sends forth the Vedas to him, to that God who illumines the intelligence of the self, I, desirin
tantrasara	ts_003	error	repaired	Mistranslation of 'caraṇanipātaprabhā' as 'radiance of Śrī Śambhunātha, the sun' - the compound means 'the radiance (arising from) the falling/descent of the feet', referring to the guru's feet touching/blessing, not simply 'radiance of the sun'; The metaphor structure is inverted: Śambhunātha-Bhāskara (the sun-like guru) is the source whose feet's radiance removes contraction, not 'Śambhunātha, t	Examine this heart-lotus of Abhinavagupta, whose contraction has been removed by the radiance from the descent of the feet of Śrī Śambhunātha Bhāskara, for the 
tao_te_ching	TTC_MD_003	error	repaired	復命 (fù mìng) means 'returning to destiny/mandate' or 'restoring the life-principle', not 'fulfilling one's nature' which would be 性; 沒身不殆 means 'throughout one's life without danger/peril', not 'to the body's end, without decay' - 殆 means danger/peril, not decay	"Bring emptiness to its utmost; hold to stillness with steadfast devotion.

The ten thousand things arise together — I watch their return. Luxuriant, the teeming"
the_book_of_chuang_tzu	ZHUANGZI_MD_006	error	repaired	Hui Shi's final statement is mistranslated: '子之不知魚之樂，全矣' means 'your not knowing fish-joy is complete/certain' (i.e., it is completely established that you don't know), not 'your not-knowing fish-joy is complete' as a state of being; Zhuangzi's final response misinterprets the logic: '既已知吾知之而問我' means 'you already knew that I know it when you asked me' (referring to Hui Shi's presupposition in his	"Zhuangzi and Huizi were strolling on the bridge over the Hao River. Zhuangzi said, ""The minnows swim out and move about leisurely - this is the joy of fish.""

H"
tantrasara	ts_016	error	error_unconfirmed	mātrādika translated as 'beginning with the knower/measure (mātṛ)' is incorrect - mātrā means 'measure' or 'element/constituent' in this context, not mātṛ (knower/subject). The compound mātrādika means 'beginning with mātrā (the elements/measures)', referring to the triad of tattvas at the level of māyā: māyā, kalā, and niyati or similar groupings of limiting principles.	The self-luminous, universal-Self reality, the triad beginning with māyā and the other limiting principles
svetasvatara_upanishad	SVU_022	error	repaired	Verse 6.20: The conditional logic is inverted. The original states that when humans can roll up the sky like leather, THEN (only then) will there be an end to suffering WITHOUT knowing God - meaning it's impossible, so knowing God is necessary. The translation incorrectly renders this as 'Only when humans can wrap the sky... could sorrow end without knowing God' which suggests the same impossibili	"Some poets declare it to be inherent nature, others time - they are confused. But it is the greatness of God in the world by which this Brahma-wheel revolves.

"
